Nº PARTE,FECHA,AÑO,MES,RANGO HORARIO,DIA SEMANA,DISTRITO,LUGAR ACCIDENTE,TIPO ACCIDENTE,Nº VICTIMAS *,CPFA Granizo,CPFA Hielo,CPFA Lluvia,CPFA Niebla,CPFA Seco,CPFA Nieve,CPSV Mojada,CPSV Aceite,CPSV Barro,CPSV Grava Suelta,CPSV Hielo,CPSV Seca Y Limpia,GRAVE,N_PERSONAS_IMPLICADAS,INCLUYE_PEATON,INCLUYE_MOTO,INCLUYE_BICI,INCLUYE_EDAD_RIESGO,HORA,ES_FINDE,ES_CRUCE,TIPO_VIA,N_VICTIMAS_LOG
2014/9609,2014-10-23,2014,10,DE 20:00 A 20:59,JUEVES,ARGANZUELA,AUTOVIA  M-30 CALZADA 1 KM.,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,20,0,0,AUTOVIA,1.0986122886681098
2014/9708,2014-10-23,2014,10,DE 20:00 A 20:59,JUEVES,CIUDAD LINEAL,CALLE DE ZORRILLA - PASEO DEL PRADO,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,20,0,1,PASEO,0.6931471805599453
2014/9606,2014-10-23,2014,10,DE 20:00 A 20:59,JUEVES,LATINA,PASEO DE EXTREMADURA KM.,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,20,0,0,PASEO,1.0986122886681098
2014/9616,2014-10-23,2014,10,DE 22:00 A 22:59,JUEVES,CENTRO,CALLE DE HORTALEZA - CALLE DE SANTA BRIGIDA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,22,0,1,CALLE,0.6931471805599453
2014/9613,2014-10-23,2014,10,DE 22:00 A 22:59,JUEVES,CHAMBERI,AVENIDA DE MONFORTE DE LEMOS - PASEO DE LA CASTELLANA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,22,0,1,AVENIDA,0.6931471805599453
2014/9575,2014-10-23,2014,10,DE 22:00 A 22:59,JUEVES,CHAMBERI,PASEO DE LA CASTELLANA - PLAZA DE COLON,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,22,0,1,PASEO,0.6931471805599453
2014/9574,2014-10-23,2014,10,DE 23:00 A 23:59,JUEVES,ARGANZUELA,CALLE DE FERNANDO POO - CALLE DE TORRES MIRANDA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,23,0,1,CALLE,0.6931471805599453
2014/9588,2014-10-24,2014,10,DE 1:00 A 1:59,VIERNES,CHAMBERI,CALLE DE GARCIA DE PAREDES - CALLE DE MODESTO LAFUENTE,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,1,CALLE,1.0986122886681098
2014/9573,2014-10-24,2014,10,DE 6:00 A 6:59,VIERNES,RETIRO,AVENIDA DEL MEDITERRANEO NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,6,0,0,AVENIDA,0.6931471805599453
2014/9632,2014-10-24,2014,10,DE 7:00 A 7:59,VIERNES,LATINA,CALLE DE GORDOLOBO NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,7,0,0,CALLE,0.6931471805599453
2014/9664,2014-10-24,2014,10,DE 7:00 A 7:59,VIERNES,PUENTE DE VALLECAS,AVENIDA DE BUENOS AIRES - AVENIDA DE LA ALBUFERA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,7,0,1,AVENIDA,0.6931471805599453
2014/9578,2014-10-24,2014,10,DE 7:00 A 7:59,VIERNES,SAN BLAS,AUTOVIA  M-40 - AVENIDA DE CANILLEJAS A VICALVARO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,1,7,0,1,AUTOVIA,0.6931471805599453
2014/9785,2014-10-24,2014,10,DE 8:00 A 8:59,VIERNES,CARABANCHEL,CALLE DE LA VIRGEN DE BELEN - CALLE DE SALLABERRY,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,8,0,1,CALLE,0.6931471805599453
2014/9680,2014-10-24,2014,10,DE 8:00 A 8:59,VIERNES,CIUDAD LINEAL,AUTOVIA  M-30 CALZADA 2 KM.,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,8,0,0,AUTOVIA,1.0986122886681098
2014/9662,2014-10-24,2014,10,DE 8:00 A 8:59,VIERNES,HORTALEZA,AVENIDA DE MANUEL AZAÑA - AVENIDA DE NICETO ALCALA ZAMORA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,8,0,1,AVENIDA,0.6931471805599453
2014/9631,2014-10-24,2014,10,DE 8:00 A 8:59,VIERNES,MONCLOA-ARAVACA,AVENIDA DEL ARCO DE LA VICTORIA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,8,0,0,AVENIDA,0.6931471805599453
2014/9589,2014-10-24,2014,10,DE 9:00 A 9:59,VIERNES,MORATALAZ,AUTOVIA  M-30 CALZADA 2 KM.,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,9,0,0,AUTOVIA,0.6931471805599453
2014/9598,2014-10-24,2014,10,DE 10:00 A 10:59,VIERNES,VILLAVERDE,AVENIDA DE ANDALUCIA KM.,COLISIÓN MÚLTIPLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,1,10,0,0,AVENIDA,0.6931471805599453
2014/9596,2014-10-24,2014,10,DE 11:00 A 11:59,VIERNES,CARABANCHEL,AVENIDA DE OPORTO NUM,COLISIÓN DOBLE,3,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,1,11,0,0,AVENIDA,1.3862943611198906
2014/9630,2014-10-24,2014,10,DE 11:00 A 11:59,VIERNES,RETIRO,CALLE DEL DOCTOR ESQUERDO NUM,COLISIÓN DOBLE,3,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,11,0,0,CALLE,1.3862943611198906
2014/9633,2014-10-24,2014,10,DE 12:00 A 12:59,VIERNES,CHAMBERI,PASEO DEL GENERAL MARTINEZ CAMPOS NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,12,0,0,PASEO,0.6931471805599453
2014/9684,2014-10-24,2014,10,DE 12:00 A 12:59,VIERNES,CIUDAD LINEAL,CALLE DE ARTURO SORIA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,12,0,0,CALLE,0.6931471805599453
2014/9601,2014-10-24,2014,10,DE 12:00 A 12:59,VIERNES,LATINA,CALLE DE JOSE DE CADALSO NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,1,12,0,0,CALLE,0.6931471805599453
2014/9599,2014-10-24,2014,10,DE 12:00 A 12:59,VIERNES,TETUAN,AVENIDA DEL GENERAL PERON - CALLE DEL GENERAL ORGAZ,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,12,0,1,AVENIDA,0.6931471805599453
2014/9735,2014-10-24,2014,10,DE 13:00 A 13:59,VIERNES,CARABANCHEL,CALLE DEL GENERAL RICARDOS NUM,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,13,0,0,CALLE,1.0986122886681098
2014/9679,2014-10-24,2014,10,DE 14:00 A 14:59,VIERNES,CHAMARTIN,CALLE DE CLARA DEL REY NUM,OTRAS CAUSAS,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,1,14,0,0,CALLE,0.6931471805599453
2014/9723,2014-10-24,2014,10,DE 14:00 A 14:59,VIERNES,MONCLOA-ARAVACA,AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALI NUM,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,14,0,0,AVENIDA,0.6931471805599453
2014/9641,2014-10-24,2014,10,DE 14:00 A 14:59,VIERNES,MONCLOA-ARAVACA,CALLE DE LA PRINCESA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,14,0,0,CALLE,0.6931471805599453
2014/9603,2014-10-24,2014,10,DE 14:00 A 14:59,VIERNES,RETIRO,PASEO DEL PRADO NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,14,0,0,PASEO,0.6931471805599453
2014/9621,2014-10-24,2014,10,DE 15:00 A 15:59,VIERNES,CHAMBERI,PASEO DEL GENERAL MARTINEZ CAMPOS NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,15,0,0,PASEO,0.6931471805599453
2014/9748,2014-10-24,2014,10,DE 15:00 A 15:59,VIERNES,CIUDAD LINEAL,CALLE DE LA VIRGEN DE LA CONSOLACION - CALLE DE LA VIRGEN DE LA FUENCISLA,COLISIÓN DOBLE,3,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,15,0,1,CALLE,1.3862943611198906
2014/9777,2014-10-24,2014,10,DE 15:00 A 15:59,VIERNES,FUENCARRAL-EL PARDO,CALLE DE SINESIO DELGADO NUM,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,15,0,0,CALLE,1.0986122886681098
2014/9636,2014-10-24,2014,10,DE 15:00 A 15:59,VIERNES,VILLA DE VALLECAS,CALLE  REAL DE ARGANDA - CALLE DE POZA DE LA SAL,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,15,0,1,CALLE,1.0986122886681098
2014/9611,2014-10-24,2014,10,DE 16:00 A 16:59,VIERNES,CHAMARTIN,CALLE DE ENRIQUE LARRETA - CALLE DE MATEO INURRIA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,16,0,1,CALLE,0.6931471805599453
2014/9638,2014-10-24,2014,10,DE 16:00 A 16:59,VIERNES,RETIRO,AUTOVIA  M-30 CALZADA 1 KM.,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,16,0,0,AUTOVIA,0.6931471805599453
2014/9794,2014-10-24,2014,10,DE 17:00 A 17:59,VIERNES,CHAMARTIN,AUTOVIA  M-30 CALZADA 1 KM.,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,17,0,0,AUTOVIA,0.6931471805599453
2014/9612,2014-10-24,2014,10,DE 17:00 A 17:59,VIERNES,FUENCARRAL-EL PARDO,AUTOVIA  M-30 CALZADA 2 KM.,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,1,0,1,17,0,0,AUTOVIA,0.6931471805599453
2014/9742,2014-10-24,2014,10,DE 17:00 A 17:59,VIERNES,SALAMANCA,CALLE DE ALCALA - CALLE DEL PRINCIPE DE VERGARA,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,17,0,1,CALLE,0.6931471805599453
2014/9749,2014-10-24,2014,10,DE 17:00 A 17:59,VIERNES,SALAMANCA,CALLE DE JORGE JUAN - CALLE DE LAGASCA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,17,0,1,CALLE,0.6931471805599453
2014/9614,2014-10-24,2014,10,DE 18:00 A 18:59,VIERNES,MORATALAZ,CALLE DE LA ENCOMIENDA DE PALACIOS NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,18,0,0,CALLE,0.6931471805599453
2014/9700,2014-10-24,2014,10,DE 18:00 A 18:59,VIERNES,PUENTE DE VALLECAS,AVENIDA DE LA ALBUFERA NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,1,18,0,0,AVENIDA,0.6931471805599453
2014/9640,2014-10-24,2014,10,DE 19:00 A 19:59,VIERNES,MONCLOA-ARAVACA,AVENIDA DEL PADRE HUIDOBRO KM.,CAÍDA MOTOCICLETA,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,19,0,0,AVENIDA,1.0986122886681098
2014/9643,2014-10-24,2014,10,DE 19:00 A 19:59,VIERNES,PUENTE DE VALLECAS,AUTOVIA  A-4 SALIDA KM.,COLISIÓN MÚLTIPLE,6,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,1,19,0,0,AUTOVIA,1.9459101490553132
2014/9752,2014-10-24,2014,10,DE 19:00 A 19:59,VIERNES,USERA,CALLE DEL GENERAL MARVA NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,1,19,0,0,CALLE,0.6931471805599453
2014/9705,2014-10-24,2014,10,DE 20:00 A 20:59,VIERNES,ARGANZUELA,PUENTE DE LOS HEROES DEL ALCAZAR DE TOLEDO,COLISIÓN MÚLTIPLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,20,0,0,OTROS,0.6931471805599453
2014/9622,2014-10-24,2014,10,DE 20:00 A 20:59,VIERNES,CENTRO,CALLE DE ALCALA NUM,ATROPELLO,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,20,0,0,CALLE,1.0986122886681098
2014/9623,2014-10-24,2014,10,DE 20:00 A 20:59,VIERNES,CIUDAD LINEAL,CALLE DE LOS HERMANOS GARCIA NOBLEJAS NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,20,0,0,CALLE,0.6931471805599453
2014/9709,2014-10-24,2014,10,DE 21:00 A 21:59,VIERNES,CENTRO,CALLE DE LA VENTOSA - CALLE DE SAN BERNABE,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,21,0,1,CALLE,1.0986122886681098
2014/9637,2014-10-24,2014,10,DE 21:00 A 21:59,VIERNES,CHAMARTIN,AVENIDA DE ALFONSO XIII - AVENIDA DE RAMON Y CAJAL,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,21,0,1,AVENIDA,1.0986122886681098
2014/9704,2014-10-24,2014,10,DE 22:00 A 22:59,VIERNES,ARGANZUELA,CALLE DEL CONCEJAL BENITO MARTIN LOZANO - PASEO DE LOS OLMOS,CAÍDA CICLOMOTOR,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,22,0,1,PASEO,0.6931471805599453
2014/9625,2014-10-24,2014,10,DE 22:00 A 22:59,VIERNES,SALAMANCA,AVENIDA DE RAMON Y CAJAL - PLAZA DE LA VIRGEN GUADALUPANA,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,22,0,1,AVENIDA,0.6931471805599453
2014/9626,2014-10-25,2014,10,DE 1:00 A 1:59,SABADO,CENTRO,GLORIETA DE EMBAJADORES NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,1,1,0,GLORIETA,0.6931471805599453
2014/9628,2014-10-25,2014,10,DE 4:00 A 4:59,SABADO,BARAJAS,AVENIDA DE LA HISPANIDAD - COMPLEJO  AEROPUERTO DE BARAJAS,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,1,AVENIDA,0.6931471805599453
2014/9627,2014-10-25,2014,10,DE 6:00 A 6:59,SABADO,USERA,ACCESO  NUDO SUR,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,6,1,0,OTROS,0.6931471805599453
2014/9629,2014-10-25,2014,10,DE 7:00 A 7:59,SABADO,LATINA,PASEO DE EXTREMADURA KM.,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0,PASEO,0.6931471805599453
2014/9681,2014-10-25,2014,10,DE 9:00 A 9:59,SABADO,CHAMARTIN,AVENIDA DE PIO XII NUM,CAÍDA BICICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,9,1,0,AVENIDA,0.6931471805599453
2014/9660,2014-10-25,2014,10,DE 12:00 A 12:59,SABADO,ARGANZUELA,PLAZA DEL EMPERADOR CARLOS V NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,12,1,0,PLAZA,0.6931471805599453
2014/9634,2014-10-25,2014,10,DE 12:00 A 12:59,SABADO,CARABANCHEL,CALLE DEL PINAR DE SAN JOSE NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,12,1,0,CALLE,0.6931471805599453
2014/9774,2014-10-25,2014,10,DE 12:00 A 12:59,SABADO,MONCLOA-ARAVACA,CALLE DE BLANCA DE CASTILLA - CAMINO DE LA ZARZUELA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,12,1,1,CALLE,0.6931471805599453
2014/9695,2014-10-25,2014,10,DE 12:00 A 12:59,SABADO,RETIRO,GLORIETA DEL ANGEL CAIDO,CAÍDA BICICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,12,1,0,GLORIETA,0.6931471805599453
2014/9663,2014-10-25,2014,10,DE 12:00 A 12:59,SABADO,RETIRO,PLAZA DE CANOVAS DEL CASTILLO NUM,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,12,1,0,PLAZA,0.6931471805599453
2014/9686,2014-10-25,2014,10,DE 13:00 A 13:59,SABADO,CHAMARTIN,CALLE DEL PADRE DAMIAN NUM,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,13,1,0,CALLE,1.0986122886681098
2014/9692,2014-10-25,2014,10,DE 13:00 A 13:59,SABADO,CHAMARTIN,PLAZA DE CUZCO - PLAZA DE CUZCO,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,13,1,1,PLAZA,1.0986122886681098
2014/9782,2014-10-25,2014,10,DE 13:00 A 13:59,SABADO,HORTALEZA,CARRETERA DEL MEDIODIA NUM,COLISIÓN DOBLE,3,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,1,13,1,0,CARRETERA,1.3862943611198906
2014/9635,2014-10-25,2014,10,DE 13:00 A 13:59,SABADO,PUENTE DE VALLECAS,CALLE DE PEDRO LABORDE NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,1,13,1,0,CALLE,0.6931471805599453
2014/9655,2014-10-25,2014,10,DE 14:00 A 14:59,SABADO,FUENCARRAL-EL PARDO,AVENIDA DEL MONASTERIO DE EL ESCORIAL - AVENIDA DEL MONASTERIO DE SILOS,CAÍDA BICICLETA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,14,1,1,AVENIDA,0.6931471805599453
2014/9755,2014-10-25,2014,10,DE 14:00 A 14:59,SABADO,USERA,CALLE DE GUETARIA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,14,1,0,CALLE,0.6931471805599453
2014/9773,2014-10-25,2014,10,DE 14:00 A 14:59,SABADO,USERA,PASEO DE SANTA MARIA DE LA CABEZA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,14,1,0,PASEO,0.6931471805599453
2014/9712,2014-10-25,2014,10,DE 15:00 A 15:59,SABADO,CENTRO,CALLE DE LA BOLA - CALLE DEL FOMENTO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,15,1,1,CALLE,0.6931471805599453
2014/9669,2014-10-25,2014,10,DE 15:00 A 15:59,SABADO,LATINA,AVENIDA DE LA AVIACION - CALLE DE RAFAEL FINAT,COLISIÓN DOBLE,3,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,15,1,1,AVENIDA,1.3862943611198906
2014/9670,2014-10-25,2014,10,DE 15:00 A 15:59,SABADO,LATINA,CALLE DE LOS YEBENES - CALLE DE VALMOJADO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,15,1,1,CALLE,0.6931471805599453
2014/9671,2014-10-25,2014,10,DE 15:00 A 15:59,SABADO,MONCLOA-ARAVACA,CALLE DE BAILEN - CUESTA DE SAN VICENTE,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,1,CALLE,1.0986122886681098
2014/9667,2014-10-25,2014,10,DE 16:00 A 16:59,SABADO,CHAMBERI,CALLE DE ALENZA - CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,16,1,1,CALLE,0.6931471805599453
2014/9642,2014-10-25,2014,10,DE 16:00 A 16:59,SABADO,HORTALEZA,CALLE DE FRANCISCO UMBRAL NUM,COLISIÓN DOBLE,3,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,1,0,0,16,1,0,CALLE,1.3862943611198906
2014/9648,2014-10-25,2014,10,DE 16:00 A 16:59,SABADO,LATINA,CALLE DE SEPULVEDA NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,1,16,1,0,CALLE,0.6931471805599453
2014/9644,2014-10-25,2014,10,DE 16:00 A 16:59,SABADO,RETIRO,AVENIDA DEL MEDITERRANEO - CALLE DE JUAN DE URBIETA,COLISIÓN MÚLTIPLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,16,1,1,AVENIDA,0.6931471805599453
2014/9751,2014-10-25,2014,10,DE 17:00 A 17:59,SABADO,CHAMARTIN,PASEO DE LA CASTELLANA NUM,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,17,1,0,PASEO,1.0986122886681098
2014/9665,2014-10-25,2014,10,DE 20:00 A 20:59,SABADO,CHAMBERI,CALLE DE GENOVA NUM,COLISIÓN MÚLTIPLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,20,1,0,CALLE,0.6931471805599453
2014/9672,2014-10-25,2014,10,DE 20:00 A 20:59,SABADO,MONCLOA-ARAVACA,AVENIDA DE LA REINA VICTORIA - CALLE DE LOS VASCOS,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,20,1,1,AVENIDA,0.6931471805599453
2014/9645,2014-10-25,2014,10,DE 20:00 A 20:59,SABADO,RETIRO,CALLE DE ALFONSO XII - PASEO DE LA INFANTA ISABEL,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,20,1,1,PASEO,0.6931471805599453
2014/9753,2014-10-25,2014,10,DE 21:00 A 21:59,SABADO,SALAMANCA,CALLE DE JUAN BRAVO - CALLE DE VELAZQUEZ,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,21,1,1,CALLE,0.6931471805599453
2014/9698,2014-10-25,2014,10,DE 22:00 A 22:59,SABADO,CHAMARTIN,CALLE DE JOAQUIN COSTA - PASEO DE LA CASTELLANA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,22,1,1,PASEO,0.6931471805599453
2014/9677,2014-10-25,2014,10,DE 22:00 A 22:59,SABADO,SAN BLAS,CALLE DE ALCALA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,22,1,0,CALLE,0.6931471805599453
2014/9676,2014-10-25,2014,10,DE 23:00 A 23:59,SABADO,CARABANCHEL,CALLE DEL MARQUES DE JURA REAL NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,23,1,0,CALLE,0.6931471805599453
2014/9649,2014-10-26,2014,10,DE 00:00 A 00:59,DOMINGO,SAN BLAS,AUTOVIA  M-40 - AVENIDA DE ARCENTALES,COLISIÓN MÚLTIPLE,8,0,0,0,0,1,0,0,0,0,0,0,1,0,9,0,0,0,1,0,1,1,AUTOVIA,2.1972245773362196
2014/9658,2014-10-26,2014,10,DE 00:00 A 00:59,DOMINGO,TETUAN,CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - GLORIETA DE CUATRO CAMINOS,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,1,GLORIETA,0.6931471805599453
2014/9652,2014-10-26,2014,10,DE 2:00 A 2:59,DOMINGO,SAN BLAS,CALLE DE NICOLASA GOMEZ - CALLE DEL NECTAR,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,1,CALLE,0.6931471805599453
2014/9654,2014-10-26,2014,10,DE 4:00 A 4:59,DOMINGO,FUENCARRAL-EL PARDO,AVENIDA DE MONFORTE DE LEMOS - CALLE DE LA ISLA DE TABARCA,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,1,1,AVENIDA,0.6931471805599453
2014/9657,2014-10-26,2014,10,DE 6:00 A 6:59,DOMINGO,CARABANCHEL,CALLE  30  XC KM.,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,6,1,0,CALLE,0.6931471805599453
2014/9659,2014-10-26,2014,10,DE 8:00 A 8:59,DOMINGO,SALAMANCA,CALLE DE MARIA DE MOLINA - SUBTERRANEO,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,1,CALLE,0.6931471805599453
2014/9694,2014-10-26,2014,10,DE 13:00 A 13:59,DOMINGO,PUENTE DE VALLECAS,CALLE DE LOS LEONESES - CALLE DE VILLALOBOS,CAÍDA BICICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,13,1,1,CALLE,0.6931471805599453
2014/9826,2014-10-26,2014,10,DE 13:00 A 13:59,DOMINGO,USERA,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA KM.,COLISIÓN MÚLTIPLE,9,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0,0,0,1,13,1,0,AVENIDA,2.302585092994046
2014/9685,2014-10-26,2014,10,DE 14:00 A 14:59,DOMINGO,CIUDAD LINEAL,CALLE DE BOLDANO - CALLE DE GERMAN PEREZ CARRASCO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,14,1,1,CALLE,0.6931471805599453
